name,pos,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
Qendrim Zyba,DM,86,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Kreshnik Hajrizi,DF,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent Hadergjonaj,DM,72,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0
Muhamet Hyseni,FW,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilir Krasniqi,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fidan Aliti,CB,90,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0
Lumbardh Dellova,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Visar Bekaj,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Visar Bekaj,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,80
Wout Weghorst,FW,90,1,0,0,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Cody Gakpo,AM,68,0,0,0,0,4,0,0,0,2,1,0,5,1,1,0,0,0,0,0,0,0
Joey Veerman,MF,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Xavi Simons,AM,79,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
Donyell Malen,"FW,MF",11,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Quilindschy Hartman,DM,90,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
Tijjani Reijnders,DM,89,0,0,0,0,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Teun Koopmeiners,"DF,MF",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Jerdy Schouten,DM,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marten de Roon,"DF,MF",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Denzel Dumfries,DM,90,0,0,0,0,1,0,0,0,2,0,0,3,1,2,0,0,0,0,0,0,0
Daley Blind,CB,90,0,0,0,0,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0
Virgil van Dijk,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Stefan de Vrij,CB,90,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Bart Verbruggen,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bart Verbruggen,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100
Evan Ferguson,FW,54,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Jamie McGrath,MF,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jason Knight,AM,77,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
Jayson Molumby,MF,13,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Callum Robinson,AM,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Adam Idah,FW,45,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
Ryan Manning,DM,90,0,0,0,0,1,0,0,0,0,3,0,7,1,1,0,0,0,0,0,0,0
Josh Cullen,DM,90,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0
Alan Browne,DM,90,0,0,0,0,1,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0
Matt Doherty,DM,77,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
Michael Johnston,"FW,MF",13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Liam Scales,CB,90,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0
Nathan Collins,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Dara O'Shea,CB,89,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
Troy Parrott,FW,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gavin Bazunu,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin Bazunu,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,80
Marcus Thuram,FW,66,1,0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Giroud,FW,24,2,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Kylian Mbappé,AM,90,3,2,1,1,7,3,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
Antoine Griezmann,AM,90,0,1,0,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Kingsley Coman,AM,65,2,1,0,0,5,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0
Ousmane Dembélé,"FW,MF",25,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Adrien Rabiot,DM,66,1,0,0,0,5,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0
Boubacar Kamara,"DF,MF",24,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
Warren Zaire-Emery,DM,19,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Youssouf Fofana,MF,71,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Theo Hernández,LB,90,0,1,0,0,2,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
Dayot Upamecano,CB,80,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
William Saliba,DF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Clair Todibo,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Jonathan Clauss,RB,90,1,1,0,0,2,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0
Mike Maignan,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Maignan,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tjay De Barr,FW,80,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0
Jamie Coombes,FW,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Casciaro,LM,90,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Evan De Haro,CM,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Nicholas Pozo,CM,90,0,0,0,0,0,0,0,0,1,2,0,0,4,5,0,0,0,0,0,0,0
Liam Walker,RM,61,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
Ethan Jolley,DF,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Joseph Chipolina,LB,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Jayce Olivero,DF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aymen Mouelhi,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Ethan Santos,CB,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Roy Chipolina,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Sergeant,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dayle Coleing,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayle Coleing,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,6,31
Eran Zahavi,FW,90,1,0,0,0,4,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Dor Turgeman,AM,90,0,0,0,0,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
Oscar Gloukh,AM,90,0,0,0,0,4,1,0,0,0,1,0,4,1,2,0,0,0,0,0,0,0
Anan Khalaili,AM,76,0,0,0,0,2,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0
Idan Markovich,FW,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neta Lavi,DM,61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Mohammad Abu Fani,MF,29,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Dor Peretz,DM,90,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0
Roy Revivo,LB,75,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0
Thai Baribo,FW,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sean Goldberg,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Miguel Vítor,CB,90,0,1,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
Eli Dasa,RB,61,0,0,0,0,0,0,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0
Gavriel Kanichowsky,MF,29,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Omri Glazer,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omri Glazer,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,75
George Pușcaș,FW,90,1,0,0,0,4,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Denis Drăguș,AM,64,0,0,0,0,3,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0
Valentin Mihaila,"FW,MF",19,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Nicolae Stanciu,AM,86,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Adrian Rus,DF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ianis Hagi,AM,64,1,0,0,0,3,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0
Florinel Coman,"FW,MF",26,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Vladimir Screciu,DM,76,0,0,0,0,1,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0
Marius Marin,MF,14,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
Răzvan Marin,DM,86,0,0,0,0,2,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0
Alexandru Cicâldău,MF,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicușor Bancu,LB,90,0,0,0,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0
Andrei Burcă,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0
Radu Drăgușin,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Andrei Ratiu,RB,90,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0
Horaţiu Moldovan,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horaţiu Moldovan,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,80
Ádám Martin,FW,77,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
András Németh,FW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominik Szoboszlai,AM,90,2,0,0,0,4,3,1,0,2,6,0,14,1,2,0,0,0,0,0,0,0
Dániel Gazdag,AM,45,0,0,0,0,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0
Zsolt Kalmár,MF,45,0,0,0,0,0,0,0,0,1,3,0,2,1,1,0,0,0,0,0,0,0
Zsolt Nagy,DM,90,0,0,0,0,1,0,1,0,3,4,0,9,3,2,0,0,0,0,0,0,0
Callum Styles,DM,63,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Krisztofer Horváth,MF,27,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0
Ádám Nagy,DM,89,1,1,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
Soma Szuhodovszki,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bendegúz Bolla,DM,45,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
Loïc Nego,"DF,MF",45,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
Attila Szalai,CB,90,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0
Ádám Lang,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botond Balogh,CB,90,0,0,0,0,2,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0
Dénes Dibusz,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dénes Dibusz,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,83
Stevan Jovetić,FW,90,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Milutin Osmajić,FW,90,0,0,0,0,2,1,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0
Andrija Vukčević,LM,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Driton Camaj,CM,69,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Nikola Krstović,FW,21,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Edvin Kuč,CM,90,0,0,0,0,0,0,1,0,3,1,0,1,2,1,0,0,0,0,0,0,0
Marko Janković,CM,69,0,0,0,0,0,0,0,0,1,3,0,1,3,1,0,0,0,0,0,0,0
Andrija Radulović,FW,21,0,0,0,0,2,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
Marko Vešović,RM,54,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
Marko Vukčević,"DF,MF",36,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
Igor Vujačić,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Stefan Savić,CB,90,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Slobodan Rubežić,CB,75,1,0,0,0,1,1,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0
Miloš Raičković,MF,15,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0
Milan Mijatović,GK,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Đukić,GK,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan Mijatović,GK,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Đukić,GK,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,40
Aleksandar Mitrović,FW,84,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
Filip Mladenović,"DF,MF",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Đuričić,AM,61,0,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0
Dušan Vlahović,FW,29,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dušan Tadić,AM,90,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0
Filip Kostić,DM,84,0,0,0,0,2,1,0,0,0,0,1,18,1,1,0,0,0,0,0,0,0
Nemanja Maksimović,MF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saša Lukić,DM,75,0,0,0,0,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0
Ivan Ilić,MF,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nemanja Gudelj,DM,90,0,0,0,0,2,2,0,0,1,2,0,0,3,4,0,0,0,0,0,0,0
Andrija Živković,DM,75,0,0,0,0,2,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
Nemanja Radonjić,"FW,MF",15,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Srđan Babić,CB,90,1,0,0,0,2,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0
Miloš Veljković,CB,90,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Nikola Milenković,CB,90,0,0,0,0,4,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
Vanja Milinković-Savić,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanja Milinković-Savić,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
Aleksandar Kolev,FW,76,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ilian Iliev,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiril Despodov,LW,89,1,0,0,0,3,1,0,0,2,2,1,4,0,1,0,0,0,0,0,0,0
Svetoslav Kovachev,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrian Kraev,AM,76,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0
Ivaylo Chochev,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Krastev,AM,76,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0
Preslav Borukov,MF,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Martin Minchev,RW,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Georgi Rusev,FW,45,1,0,0,0,1,1,0,0,2,3,0,1,2,1,0,0,0,0,0,0,0
Ilia Gruev,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Viktor Popov,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Zhivko Atanasov,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Alex Petkov,CB,90,0,0,0,0,0,0,1,0,2,0,1,0,1,3,0,0,0,0,0,0,0
Ivan Turitsov,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Daniel Naumov,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Naumov,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,75
Viktor Claesson,FW,84,1,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Robin Quaison,"FW,MF",6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Viktor Gyökeres,FW,90,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
Emil Forsberg,LM,71,1,0,0,0,3,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
Mattias Svanberg,MF,19,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
Albin Ekdal,CM,71,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Hugo Larsson,MF,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jens Cajuste,CM,84,0,0,0,0,2,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0
Kristoffer Olsson,MF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan Kulusevski,RM,90,0,0,0,0,2,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0
Ludwig Augustinsson,LB,90,0,1,0,0,1,0,0,0,0,1,0,14,1,1,0,0,0,0,0,0,0
Filip Helander,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Victor Lindelöf,CB,90,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
Emil Krafth,RB,90,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0
Robin Olsen,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin Olsen,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver Jürgens,FW,61,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Henri Anier,FW,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Georgi Tunjov,AM,55,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Sergei Zenjov,"FW,MF",35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Bogdan Vaštšuk,AM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vlasiy Sinyavskiy,MF,35,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Artur Pikk,DM,83,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0
Alex Matthias Tamm,FW,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Markus Poom,DM,90,0,0,0,0,0,0,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0
Mattias Käit,DM,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
Rasmus Peetson,DM,90,0,0,0,0,0,0,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0
Karol Mets,CB,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Maksim Paskotši,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Joonas Tamm,CB,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Märten Kuusk,DF,29,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Karl Jakob Hein,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl Jakob Hein,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,60
Romelu Lukaku,FW,45,4,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Loïs Openda,FW,45,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Jeremy Doku,FW,90,0,2,0,0,5,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
Johan Bakayoko,FW,59,0,0,0,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
Yannick Carrasco,"DF,FW",31,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
Leandro Trossard,AM,90,1,0,0,0,3,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
Orel Mangala,DM,90,0,1,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
Aster Vranckx,DM,45,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0
Youri Tielemans,MF,45,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Arthur Theate,LB,59,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Alexis Saelemaekers,"DF,FW",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jan Vertonghen,CB,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ameen Al-Dakhil,DF,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Wout Faes,CB,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy Castagne,RB,90,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Koen Casteels,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koen Casteels,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renat Dadaşov,FW,63,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Rüstəm Əhmədzadə,FW,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahir Madatov,FW,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nəriman Axundzadə,MF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksei Isayev,LM,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Joshgun Diniyev,MF,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Eddy Silvestre,CM,23,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Emin Mahmudov,CM,76,0,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0
Elvin Camalov,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Toral Bayramov,RM,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Elvin Cəfərquliyev,LB,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Qismət Alıyev,MF,45,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0
Anton Krivotsyuk,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Rahil Məmmədov,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0
Hojjat Haghverdi,RB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Məhəmmədəliyev Şahruddin Maqomedoviç,GK,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Məhəmmədəliyev Şahruddin Maqomedoviç,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,28
Jacob Brown,FW,69,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
