name,pos,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
Rúben Neves,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
António Silva,CB,90,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
José Sá,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Sá,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100
Stevan Jovetić,FW,68,1,1,0,0,6,4,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
Marko Vukčević,"DF,MF",22,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Nikola Krstović,FW,77,0,0,0,0,4,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Dušan Bakić,MF,13,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0
Driton Camaj,LM,74,0,1,0,0,2,1,1,0,2,2,0,5,1,1,0,0,0,0,0,0,0
Viktor Đukanović,FW,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edvin Kuč,CM,90,1,0,0,0,1,1,1,0,3,2,0,0,1,3,0,0,0,0,0,0,0
Marko Janković,CM,78,0,0,0,0,0,0,0,0,2,6,0,3,2,1,0,0,0,0,0,0,0
Stefan Lončar,MF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Milutin Osmajić,RM,90,0,0,0,0,1,0,0,0,3,1,0,2,1,1,0,0,0,0,0,0,0
Risto Radunović,LB,90,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0
Igor Vujačić,CB,90,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0
Slobodan Rubežić,CB,90,0,0,0,0,2,1,1,0,1,1,0,0,0,6,0,0,0,0,0,0,0
Marko Vešović,RB,90,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0
Milan Mijatović,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan Mijatović,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100
Gytis Paulauskas,FW,90,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Fiodor Černych,LM,80,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0
Daniel Romanovskij,MF,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Gvidas Gineitis,CM,90,0,0,0,0,1,1,0,0,2,3,0,4,2,0,0,0,0,0,0,0,0
Modestas Vorobjovas,CM,62,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Arvydas Novikovas,"FW,MF",28,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Vykintas Slivka,RM,90,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0
Pijus Širvys,LB,62,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Klaudijus Upstas,FW,28,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Rokas Lekiatas,CB,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Edvinas Girdvainis,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Edgaras Utkus,CB,62,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
Artūr Dolžnikov,MF,28,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
Justas Lasickas,RB,90,0,0,0,0,0,0,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0
Edvinas Gertmonas,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edvinas Gertmonas,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,75
Renat Dadaşov,FW,65,1,1,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
Hojjat Haghverdi,DF,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Emin Mahmudov,AM,90,2,0,0,0,2,2,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0
Ramil Sheydayev,DM,74,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Eddy Silvestre,MF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshgun Diniyev,DM,80,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
Elvin Camalov,MF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksei Isayev,DM,74,0,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0
Qismət Alıyev,MF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toral Bayramov,DM,80,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Mahir Madatov,"FW,MF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elvin Cəfərquliyev,LB,90,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
Anton Krivotsyuk,CB,90,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Bəhlul Mustafazadə,CB,56,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0
Rahil Məmmədov,RB,90,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0
Məhəmmədəliyev Şahruddin Maqomedoviç,GK,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Məhəmmədəliyev Şahruddin Maqomedoviç,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,100
Viktor Gyökeres,FW,90,0,0,0,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Dejan Kulusevski,FW,90,0,0,0,0,1,0,1,0,2,2,1,4,1,0,0,0,0,0,0,0,0
Emil Forsberg,LM,90,0,0,0,0,2,1,0,0,2,0,1,8,1,0,0,0,0,0,0,0,0
Samuel Gustafson,CM,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Viktor Claesson,"FW,MF",31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Jens Cajuste,CM,74,0,0,0,0,2,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0
Robin Quaison,"FW,MF",16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattias Svanberg,RM,90,0,0,0,0,3,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Ken Sema,LB,90,0,0,0,0,1,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
Filip Helander,CB,90,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Victor Lindelöf,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Linus Wahlqvist,RB,59,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
Emil Krafth,DF,31,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Robin Olsen,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robin Olsen,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
Khvicha Kvaratskhelia,FW,90,2,0,0,0,2,2,1,0,4,2,0,2,0,1,0,0,0,0,0,0,0
Georges Mikautadze,FW,68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Budu Zivzivadze,FW,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giorgi Kochorashvili,CM,90,0,0,0,0,0,0,1,0,2,4,0,0,0,2,0,0,0,0,0,0,0
Nika Kvekveskiri,CM,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anzor Mekvabishvili,MF,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Giorgi Chakvetadze,CM,78,0,1,0,0,2,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
Zuriko Davitashvili,"FW,MF",12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Levan Shengelia,LB,71,0,0,0,0,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Irakli Azarov,DF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka Lochoshvili,CB,77,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
Aleksandre Kalandadze,DF,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guram Kashia,CB,90,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Solomon Kvirkvelia,CB,90,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0
Otar Kakabadze,RB,90,0,1,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0
Giorgi Mamardashvili,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giorgi Mamardashvili,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,60
Ryan Christie,FW,45,0,0,0,0,1,0,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0
Lewis Ferguson,MF,45,0,0,0,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
Lyndon Dykes,FW,85,0,0,0,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Lawrence Shankland,FW,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John McGinn,FW,90,0,0,0,0,2,1,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0
Callum McGregor,CM,90,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Billy Gilmour,CM,45,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
Kenny McLean,MF,45,0,1,0,0,2,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0
Scott McTominay,CM,90,1,0,0,0,4,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Greg Taylor,LB,78,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
Stuart Armstrong,MF,12,0,1,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0
Scott McKenna,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Ryan Porteous,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
Nathan Patterson,RB,78,0,0,0,0,0,0,1,0,1,1,0,6,1,0,0,0,0,0,0,0,0
Anthony Ralston,DF,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zander Clark,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zander Clark,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,66
Glen Kamara,FW,90,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Joel Pohjanpalo,FW,82,1,0,1,1,3,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
Lucas Lingman,MF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Håkans,LM,71,1,0,0,0,1,1,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0
Robert Taylor,"FW,MF",19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Kaan Kairinen,CM,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rasmus Schüller,CM,71,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Robin Lod,"FW,MF",19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fredrik Jensen,RM,59,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Teemu Pukki,FW,31,1,1,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
Matti Peltola,LB,90,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0
Robert Ivanov,CB,90,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0
Miro Tenho,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Nikolai Alho,RB,82,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Noah Pallas,DF,8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,100
Dion Charles,FW,59,0,0,0,0,2,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0
Josh Magennis,"DF,FW",31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Isaac Price,FW,84,0,0,0,0,2,1,0,0,3,1,0,4,0,2,0,0,0,0,0,0,0
Callum Marshall,DF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross McCausland,FW,58,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Conor Washington,FW,32,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Jamal Lewis,LM,90,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
Jordan Thompson,CM,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodie Gilmore,"DF,MF",14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
George Saville,CM,90,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Trai Hume,RM,84,0,0,0,0,0,0,0,0,2,2,1,5,2,0,0,0,0,0,0,0,0
Michael Forbes,DF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paddy McNair,CB,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Daniel Ballard,CB,90,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Eoin Toal,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Conor Hazard,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor Hazard,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,25
Ion Nicolaescu,FW,75,0,0,0,0,4,2,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
Victor Stînă,MF,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgiliu Postolachi,FW,90,0,0,0,0,3,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0
Mihail Caimacov,FW,75,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0
Serafim Cojocari,DF,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vadim Rață,CM,90,0,0,0,0,1,0,1,0,3,1,0,6,1,0,0,0,0,0,0,0,0
Nichita Moțpan,CM,68,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0
Vitalie Damașcan,"FW,MF",22,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Oleg Reabciuk,LB,90,0,0,0,0,0,0,0,0,1,2,0,5,1,1,0,0,0,0,0,0,0
Veaceslav Posmac,CB,90,0,0,0,0,1,1,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0
Vladyslav Babohlo,CB,90,1,0,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0
Artur Crăciun,CB,90,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ioan-Călin Revenco,RB,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maxim Cojocaru,MF,45,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0
Dorian Railean,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorian Railean,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,100
Taulant Seferi,FW,90,0,0,0,0,2,1,0,0,3,4,1,1,3,1,0,0,0,0,0,0,0
Sokol Cikalleshi,FW,61,1,0,1,1,1,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0
Mirlind Daku,FW,29,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
Jasir Asani,FW,89,0,0,0,0,2,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0
Arbnor Muja,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nedim Bajrami,CM,79,0,0,0,0,2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
Klaus Gjasula,"DF,MF",11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ylber Ramadani,CM,90,0,0,0,0,1,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0
Kristjan Asllani,CM,90,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
Mario Mitaj,LB,90,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Berat Djimsiti,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ardian Ismajli,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
Elseid Hysaj,RB,90,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Etrit Berisha,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Etrit Berisha,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,83
Marcus Rashford,FW,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cole Palmer,"FW,MF",30,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Harry Kane,FW,90,1,0,0,0,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0
Phil Foden,FW,90,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
Conor Gallagher,CM,45,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Kyle Walker,"DF,MF",45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jordan Henderson,CM,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Declan Rice,"DF,MF",30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trent Alexander-Arnold,CM,90,0,0,0,0,4,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
Fikayo Tomori,LB,45,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Bukayo Saka,"FW,MF",45,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Harry Maguire,CB,90,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marc Guéhi,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kieran Trippier,RB,90,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0
Jordan Pickford,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Pickford,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kemar Reid,FW,78,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
Kyrian Nwoko,MF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Mbong,FW,58,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jodi Jones,"FW,MF",32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Teddy Teuma,CM,90,0,0,0,0,2,0,0,0,2,0,0,4,3,1,0,0,0,0,0,0,0
Matthew Guillaumier,CM,58,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bjorn Kristensen,MF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick Yankam,CM,90,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0
Ryan Camenzuli,LB,90,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Jean Borg,CB,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zach Muscat,DF,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Enrico Pepe,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Steve Borg,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
Joseph Mbong,RB,85,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0
Cain Attard,MF,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Bonello,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Bonello,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,50
Jonas Wind,FW,85,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Kasper Dolberg,FW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yussuf Poulsen,FW,89,0,0,0,0,4,2,0,0,2,8,1,1,0,0,0,0,0,0,0,0,0
Jesper Lindstrøm,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Delaney,CM,74,1,0,0,0,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
Morten Hjulmand,MF,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Nørgaard,CM,45,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Mathias Jensen,MF,45,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0
Pierre Højbjerg,CM,90,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Victor Bernth Kristiansen,LB,85,0,1,0,0,0,0,0,0,2,0,0,11,1,1,0,0,0,0,0,0,0
Rasmus Kristensen,"DF,MF",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jannik Vestergaard,CB,90,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Andreas Christensen,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
Joachim Andersen,CB,90,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0
Joakim Mæhle,RB,90,1,0,0,0,2,2,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0
Kasper Schmeichel,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper Schmeichel,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Benjamin Šeško,FW,72,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Jon Gorenc Stanković,"DF,MF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Žan Vipotnik,FW,90,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0
Jan Mlakar,LM,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Miha Zajc,MF,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Timi Elšnik,CM,61,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0
Jasmin Kurtić,MF,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Gnezda Čerin,CM,90,0,0,0,0,1,0,0,0,3,0,0,1,2,3,0,0,0,0,0,0,0
Benjamin Verbič,RM,72,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
Sandi Lovrić,MF,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Erik Janža,LB,61,1,0,0,0,1,1,0,0,2,3,0,1,1,2,0,0,0,0,0,0,0
Vanja Drkušič,DF,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Jaka Bijol,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0
Miha Blažič,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Žan Karničnik,RB,90,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0
Jan Oblak,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan Oblak,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,75
Karol Świderski,FW,45,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Adam Buksa,FW,45,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Robert Lewandowski,FW,90,0,0,0,0,5,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
Nicola Zalewski,LM,90,0,0,0,0,3,2,0,0,2,2,1,5,1,0,0,0,0,0,0,0,0
Damian Szymański,CM,73,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0
Kamil Grosicki,"FW,MF",17,0,0,0,0,1,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0
Jakub Piotrowski,CM,90,1,0,0,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Bartosz Slisz,CM,90,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0
Przemysław Frankowski,RM,90,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,0,0,0,0,0,0
